Source,BGC,SS_NoSpace,Edatopic,Special,Codes,New Zone,New SS,NewBGCSS,Action,Based on:,Date_Updated
USA_2019,MSxh_OR,MSxh_OR/103,B2,NA,NA,MSxh_OR,103,MSxh_OR/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/103,C2,NA,NA,MSxh_OR,103,MSxh_OR/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/103,D2,NA,NA,MSxh_OR,103,MSxh_OR/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/110,B5,NA,NA,MSxh_OR,110,MSxh_OR/110,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/110,C5,NA,NA,MSxh_OR,110,MSxh_OR/110,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/111,B6,NA,NA,MSxh_OR,111,MSxh_OR/111,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/111,C6,NA,NA,MSxh_OR,111,MSxh_OR/111,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/112,D5,NA,NA,MSxh_OR,112,MSxh_OR/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/112,E5,NA,NA,MSxh_OR,112,MSxh_OR/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/113,D6,NA,NA,MSxh_OR,113,MSxh_OR/113,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxh_OR,MSxh_OR/113,E6,NA,NA,MSxh_OR,113,MSxh_OR/113,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,B3,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,B4,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,C3,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,C4,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,D3,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/101,D4,NA,NA,MSxk_WA,101,MSxk_WA/101,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/102,A1,NA,NA,MSxk_WA,102,MSxk_WA/102,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/102,B1,NA,NA,MSxk_WA,102,MSxk_WA/102,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/102,C1,NA,NA,MSxk_WA,102,MSxk_WA/102,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/102,D1,NA,NA,MSxk_WA,102,MSxk_WA/102,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/103,A2,NA,NA,MSxk_WA,103,MSxk_WA/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/103,B2,NA,NA,MSxk_WA,103,MSxk_WA/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/103,C2,NA,NA,MSxk_WA,103,MSxk_WA/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/103,D2,NA,NA,MSxk_WA,103,MSxk_WA/103,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/110,B5,NA,NA,MSxk_WA,110,MSxk_WA/110,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/110,C5,NA,NA,MSxk_WA,110,MSxk_WA/110,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/111,B6,NA,NA,MSxk_WA,111,MSxk_WA/111,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/111,C6,NA,NA,MSxk_WA,111,MSxk_WA/111,,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/112,D5,NA,NA,MSxk_WA,112,MSxk_WA/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/112,E5,NA,NA,MSxk_WA,112,MSxk_WA/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/113,D6,NA,NA,MSxk_WA,113,MSxk_WA/113,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxk_WA,MSxk_WA/113,E6,NA,NA,MSxk_WA,113,MSxk_WA/113,added,MS_28Oct2019.xlsx,2019-11-22
BECv10,MSxk1,MSxk1/01,A3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,A4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,B3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,B4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,C4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,D3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/01,D4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,A0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,A1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,A2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,A3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,B0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,B1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,B2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,B3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,C0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,C1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/02,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,C0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,C1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,D0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,D1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,D2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,E0,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,E1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/03,E2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,D2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,D3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,E2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/04,E3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,A2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,A3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,A4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,B2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,B3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,B4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,C4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,D3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/05,D4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,A3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,A4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,B3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,B4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,C4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,D3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/06,D4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,A3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,A4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,A5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,A6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,B3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,B4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,B5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,B6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,C4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,C5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/07,C6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,B4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,B5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,B6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,C4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,C5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,C6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,D4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,D5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,D6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,E4,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/08,E5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,B6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,C6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,D5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,D6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,E5,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/09,E6,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,B1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,B2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,C1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,D2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gg,D3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,B1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,B2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,C1,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,C2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,C3,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,D2,NA,NA,,,,,,
BECv10,MSxk1,MSxk1/Gs,D3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,A3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,A4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,B3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,B4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,C4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,D3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/01,D4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,A0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,A1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,A2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,A3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,B0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,B1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,B2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,B3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,C0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,C1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,C2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/02,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,C0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,C1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,C2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,D0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,D1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,D2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,E0,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,E1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/03,E2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,C2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,D2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,D3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,E2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/04,E3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,A2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,A3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,A4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,B2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,B3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,B4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,C2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,C4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,D3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/05,D4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,A3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,A4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,B3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,B4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,C4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,D3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/06,D4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,A3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,A4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,A5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,A6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,B3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,B4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,B5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,B6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,C4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,C5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/07,C6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,B4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,B5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,B6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,C4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,C5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,C6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,D4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,D5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,D6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,E4,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/08,E5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,B6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,C6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,D5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,D6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,E5,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/09,E6,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,C1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,C2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,C3,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,D1,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,D2,NA,NA,,,,,,
BECv10,MSxk2,MSxk2/Gg,D3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,A3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,A4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,B3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,B4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,C4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,D3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/01,D4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,A0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,A1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,A2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,A3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,B0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,B1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,B2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,B3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,C0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,C1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,C2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/02,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,C0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,C1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,C2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,D0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,D1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,D2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,E0,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,E1,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/03,E2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,C2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,D2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,D3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,E2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/04,E3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,A2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,A3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,A4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,B2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,B3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,B4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,C2,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,C4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,D3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/05,D4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,A3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,A4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,B3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,B4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,C4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,D3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/06,D4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,A3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,A4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,A5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,A6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,B3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,B4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,B5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,B6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,C3,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,C4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,C5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/07,C6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,B4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,B5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,B6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,C4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,C5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,C6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,D4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,D5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,D6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,E4,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/08,E5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,B6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,C6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,D5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,D6,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,E5,NA,NA,,,,,,
BECv10,MSxk3,MSxk3/09,E6,NA,NA,,,,,,
USA_2019,MSxm_CO,MSxm_CO/101,B3,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/101,B4,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/101,C3,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/101,C4,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/101,D3,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/101,D4,NA,NA,MSxm_CO,101,MSxm_CO/101,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/102,A1,NA,NA,MSxm_CO,102,MSxm_CO/102,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/102,B1,NA,NA,MSxm_CO,102,MSxm_CO/102,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/102,C1,NA,NA,MSxm_CO,102,MSxm_CO/102,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/102,D1,NA,NA,MSxm_CO,102,MSxm_CO/102,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/103,A2,NA,NA,MSxm_CO,103,MSxm_CO/103,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/103,B2,NA,NA,MSxm_CO,103,MSxm_CO/103,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/103,C2,NA,NA,MSxm_CO,103,MSxm_CO/103,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/103,D2,NA,NA,MSxm_CO,103,MSxm_CO/103,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/110,B5,NA,NA,MSxm_CO,110,MSxm_CO/110,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/110,C5,NA,NA,MSxm_CO,110,MSxm_CO/110,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/111,B6,NA,NA,MSxm_CO,111,MSxm_CO/111,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/111,C6,NA,NA,MSxm_CO,111,MSxm_CO/111,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/112,D5,NA,NA,MSxm_CO,112,MSxm_CO/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/112,E5,NA,NA,MSxm_CO,112,MSxm_CO/112,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/113,D6,NA,NA,MSxm_CO,113,MSxm_CO/113,added,MS_28Oct2019.xlsx,2019-11-22
USA_2019,MSxm_CO,MSxm_CO/113,E6,NA,NA,MSxm_CO,113,MSxm_CO/113,added,MS_28Oct2019.xlsx,2019-11-22
BECv10,MSxv,MSxv/01,B4,NA,NA,,,,,,
BECv10,MSxv,MSxv/01,C3,NA,NA,,,,,,
BECv10,MSxv,MSxv/01,C4,NA,NA,,,,,,
BECv10,MSxv,MSxv/01,D3,NA,NA,,,,,,
BECv10,MSxv,MSxv/01,D4,NA,NA,,,,,,
BECv10,MSxv,MSxv/02,A1,NA,NA,,,,,,
BECv10,MSxv,MSxv/02,A2,NA,NA,,,,,,
BECv10,MSxv,MSxv/02,B1,NA,NA,,,,,,
BECv10,MSxv,MSxv/02,B2,NA,NA,,,,,,
BECv10,MSxv,MSxv/03,B1,NA,NA,,,,,,
BECv10,MSxv,MSxv/03,C1,NA,NA,,,,,,
BECv10,MSxv,MSxv/03,C2,NA,NA,,,,,,
BECv10,MSxv,MSxv/03,D1,NA,NA,,,,,,
BECv10,MSxv,MSxv/03,D2,NA,NA,,,,,,
BECv10,MSxv,MSxv/04,B3,NA,NA,,,,,,
BECv10,MSxv,MSxv/04,C3,NA,NA,,,,,,
