Source,BGC,SS_NoSpace,Edatopic
BECv12,IDFdh,IDFdh/102,A1
BECv12,IDFdh,IDFdh/103,D2
BECv12,IDFdh,IDFdh/103,C2
BECv12,IDFdh,IDFdh/103,B2
BECv12,IDFdh,IDFdh/104,D3
BECv12,IDFdh,IDFdh/104,C3
BECv12,IDFdh,IDFdh/104,B3
BECv12,IDFdh,IDFdh/110,D5
BECv12,IDFdh,IDFdh/110,C5
BECv12,IDFdh,IDFdh/110,E5
BECv12,IDFdh,IDFdh/111,D6
BECv12,IDFdh,IDFdh/111,E6
BECv12,IDFdh,IDFdh/111,D5
BECv12,IDFdh,IDFdh/111,C6
BECv12,IDFdh,IDFdh/111,C5
BECv12,IDFdh,IDFdh/Fm01,E6
BECv12,IDFdh,IDFdh/Fm01,E5
BECv12,IDFdh,IDFdh/Fm05,E6
BECv12,IDFdh,IDFdh/Fm05,E5
Add_2021,IDFdh,IDFdh/Ro,A0
Add_2021,IDFdh,IDFdh/Ro,B0
USA_2019,IDFdh_MT,IDFdh_MT/101,D4
USA_2019,IDFdh_MT,IDFdh_MT/101,D3
USA_2019,IDFdh_MT,IDFdh_MT/101,C4
USA_2019,IDFdh_MT,IDFdh_MT/101,C3
USA_2019,IDFdh_MT,IDFdh_MT/101,B4
USA_2019,IDFdh_MT,IDFdh_MT/101,B3
USA_2019,IDFdh_MT,IDFdh_MT/102,D1
USA_2019,IDFdh_MT,IDFdh_MT/102,C1
USA_2019,IDFdh_MT,IDFdh_MT/102,B1
USA_2019,IDFdh_MT,IDFdh_MT/102,A1
USA_2019,IDFdh_MT,IDFdh_MT/103,D2
USA_2019,IDFdh_MT,IDFdh_MT/103,C2
USA_2019,IDFdh_MT,IDFdh_MT/103,B2
USA_2019,IDFdh_MT,IDFdh_MT/103,A2
USA_2019,IDFdh_MT,IDFdh_MT/110,C5
USA_2019,IDFdh_MT,IDFdh_MT/110,B5
USA_2019,IDFdh_MT,IDFdh_MT/111,C6
USA_2019,IDFdh_MT,IDFdh_MT/111,B6
USA_2019,IDFdh_MT,IDFdh_MT/112,E5
USA_2019,IDFdh_MT,IDFdh_MT/112,D5
USA_2019,IDFdh_MT,IDFdh_MT/113,E6
USA_2019,IDFdh_MT,IDFdh_MT/113,D6
Add_2021,IDFdh_MT,IDFdh_MT/Ro,A0
Add_2021,IDFdh_MT,IDFdh_MT/Ro,B0
USA_2019,IDFdh_UT,IDFdh_UT/101,D4
USA_2019,IDFdh_UT,IDFdh_UT/101,D3
USA_2019,IDFdh_UT,IDFdh_UT/101,C4
USA_2019,IDFdh_UT,IDFdh_UT/101,C3
USA_2019,IDFdh_UT,IDFdh_UT/101,B4
USA_2019,IDFdh_UT,IDFdh_UT/101,B3
USA_2019,IDFdh_UT,IDFdh_UT/102,D2
USA_2019,IDFdh_UT,IDFdh_UT/102,C2
USA_2019,IDFdh_UT,IDFdh_UT/102,B2
USA_2019,IDFdh_UT,IDFdh_UT/102,A2
USA_2019,IDFdh_UT,IDFdh_UT/110,C5
USA_2019,IDFdh_UT,IDFdh_UT/110,B5
USA_2019,IDFdh_UT,IDFdh_UT/111,C6
USA_2019,IDFdh_UT,IDFdh_UT/111,B6
USA_2019,IDFdh_UT,IDFdh_UT/112,E5
USA_2019,IDFdh_UT,IDFdh_UT/112,D5
USA_2019,IDFdh_UT,IDFdh_UT/113,E6
USA_2019,IDFdh_UT,IDFdh_UT/113,D6
USA_2019,IDFdh_UT,IDFdh_UT/Gg,D1
USA_2019,IDFdh_UT,IDFdh_UT/Gg,C1
USA_2019,IDFdh_UT,IDFdh_UT/Gg,B1
USA_2019,IDFdh_UT,IDFdh_UT/Gg,A1
Add_2021,IDFdh_UT,IDFdh_UT/Ro,A0
Add_2021,IDFdh_UT,IDFdh_UT/Ro,B0
USA_2019,IDFdh_WA,IDFdh_WA/101,D4
USA_2019,IDFdh_WA,IDFdh_WA/101,D3
USA_2019,IDFdh_WA,IDFdh_WA/101,C4
USA_2019,IDFdh_WA,IDFdh_WA/101,C3
USA_2019,IDFdh_WA,IDFdh_WA/101,B4
USA_2019,IDFdh_WA,IDFdh_WA/101,B3
USA_2019,IDFdh_WA,IDFdh_WA/101,A4
USA_2019,IDFdh_WA,IDFdh_WA/101,A3
USA_2019,IDFdh_WA,IDFdh_WA/102,D1
USA_2019,IDFdh_WA,IDFdh_WA/102,C1
USA_2019,IDFdh_WA,IDFdh_WA/102,B1
USA_2019,IDFdh_WA,IDFdh_WA/102,A1
USA_2019,IDFdh_WA,IDFdh_WA/103,D2
USA_2019,IDFdh_WA,IDFdh_WA/103,C2
USA_2019,IDFdh_WA,IDFdh_WA/103,B2
USA_2019,IDFdh_WA,IDFdh_WA/103,A2
USA_2019,IDFdh_WA,IDFdh_WA/110,C5
USA_2019,IDFdh_WA,IDFdh_WA/110,B5
USA_2019,IDFdh_WA,IDFdh_WA/111,C6
USA_2019,IDFdh_WA,IDFdh_WA/111,B6
USA_2019,IDFdh_WA,IDFdh_WA/112,E5
USA_2019,IDFdh_WA,IDFdh_WA/112,D5
USA_2019,IDFdh_WA,IDFdh_WA/113,E6
USA_2019,IDFdh_WA,IDFdh_WA/113,D6
Add_2021,IDFdh_WA,IDFdh_WA/Ro,A0
Add_2021,IDFdh_WA,IDFdh_WA/Ro,B0
USA_2019,IDFdk_MT,IDFdk_MT/101,D4
USA_2019,IDFdk_MT,IDFdk_MT/101,D3
USA_2019,IDFdk_MT,IDFdk_MT/101,C4
USA_2019,IDFdk_MT,IDFdk_MT/101,C3
USA_2019,IDFdk_MT,IDFdk_MT/101,B4
USA_2019,IDFdk_MT,IDFdk_MT/101,B3
USA_2019,IDFdk_MT,IDFdk_MT/102,D1
USA_2019,IDFdk_MT,IDFdk_MT/102,C1
USA_2019,IDFdk_MT,IDFdk_MT/102,B1
USA_2019,IDFdk_MT,IDFdk_MT/102,A1
USA_2019,IDFdk_MT,IDFdk_MT/103,D2
USA_2019,IDFdk_MT,IDFdk_MT/103,C2
USA_2019,IDFdk_MT,IDFdk_MT/103,B2
USA_2019,IDFdk_MT,IDFdk_MT/103,A2
USA_2019,IDFdk_MT,IDFdk_MT/110,C5
USA_2019,IDFdk_MT,IDFdk_MT/110,B5
USA_2019,IDFdk_MT,IDFdk_MT/111,C6
USA_2019,IDFdk_MT,IDFdk_MT/111,B6
USA_2019,IDFdk_MT,IDFdk_MT/112,E5
USA_2019,IDFdk_MT,IDFdk_MT/112,D5
USA_2019,IDFdk_MT,IDFdk_MT/113,E6
USA_2019,IDFdk_MT,IDFdk_MT/113,D6
Add_2021,IDFdk_MT,IDFdk_MT/Ro,A0
Add_2021,IDFdk_MT,IDFdk_MT/Ro,B0
USA_2019,IDFdk_WA,IDFdk_WA/101,D4
USA_2019,IDFdk_WA,IDFdk_WA/101,D3
USA_2019,IDFdk_WA,IDFdk_WA/101,C4
USA_2019,IDFdk_WA,IDFdk_WA/101,C3
USA_2019,IDFdk_WA,IDFdk_WA/101,B4
USA_2019,IDFdk_WA,IDFdk_WA/101,B3
USA_2019,IDFdk_WA,IDFdk_WA/102,D1
USA_2019,IDFdk_WA,IDFdk_WA/102,C1
USA_2019,IDFdk_WA,IDFdk_WA/102,B1
USA_2019,IDFdk_WA,IDFdk_WA/102,A1
USA_2019,IDFdk_WA,IDFdk_WA/103,D2
USA_2019,IDFdk_WA,IDFdk_WA/103,C2
USA_2019,IDFdk_WA,IDFdk_WA/103,B2
USA_2019,IDFdk_WA,IDFdk_WA/103,A2
USA_2019,IDFdk_WA,IDFdk_WA/110,C5
USA_2019,IDFdk_WA,IDFdk_WA/110,B5
USA_2019,IDFdk_WA,IDFdk_WA/111,C6
USA_2019,IDFdk_WA,IDFdk_WA/111,B6
USA_2019,IDFdk_WA,IDFdk_WA/112,E5
USA_2019,IDFdk_WA,IDFdk_WA/112,D5
USA_2019,IDFdk_WA,IDFdk_WA/113,E6
USA_2019,IDFdk_WA,IDFdk_WA/113,D6
Add_2021,IDFdk_WA,IDFdk_WA/Ro,A0
Add_2021,IDFdk_WA,IDFdk_WA/Ro,B0
BECv12,IDFdk1,IDFdk1/101,D4
BECv12,IDFdk1,IDFdk1/101,D3
BECv12,IDFdk1,IDFdk1/101,C4
BECv12,IDFdk1,IDFdk1/101,C3
BECv12,IDFdk1,IDFdk1/101,B4
BECv12,IDFdk1,IDFdk1/101,B3
BECv12,IDFdk1,IDFdk1/102,C1
BECv12,IDFdk1,IDFdk1/102,C0
BECv12,IDFdk1,IDFdk1/102,B1
BECv12,IDFdk1,IDFdk1/102,A1
BECv12,IDFdk1,IDFdk1/103,D2
BECv12,IDFdk1,IDFdk1/103,C2
BECv12,IDFdk1,IDFdk1/103,B2
BECv12,IDFdk1,IDFdk1/104,D3
BECv12,IDFdk1,IDFdk1/104,D2
BECv12,IDFdk1,IDFdk1/104,C3
BECv12,IDFdk1,IDFdk1/104,C2
BECv12,IDFdk1,IDFdk1/104,B3
BECv12,IDFdk1,IDFdk1/104,B2
BECv12,IDFdk1,IDFdk1/105,D4
BECv12,IDFdk1,IDFdk1/105,D3
BECv12,IDFdk1,IDFdk1/105,C4
BECv12,IDFdk1,IDFdk1/105,C3
BECv12,IDFdk1,IDFdk1/105,B4
BECv12,IDFdk1,IDFdk1/105,B3
BECv12,IDFdk1,IDFdk1/110,E5
BECv12,IDFdk1,IDFdk1/110,D5
BECv12,IDFdk1,IDFdk1/110$6B.1,E5
BECv12,IDFdk1,IDFdk1/110$6B.1,D5
BECv12,IDFdk1,IDFdk1/111,D5
BECv12,IDFdk1,IDFdk1/111,C5
BECv12,IDFdk1,IDFdk1/Fm02,E7
BECv12,IDFdk1,IDFdk1/Fm02,E6
BECv12,IDFdk1,IDFdk1/Fm02,D7
BECv12,IDFdk1,IDFdk1/Fm02,D6
BECv12,IDFdk1,IDFdk1/Fm02,C7
BECv12,IDFdk1,IDFdk1/Fm02,C6
BECv12,IDFdk1,IDFdk1/Fm05,E7
BECv12,IDFdk1,IDFdk1/Fm05,E6
BECv12,IDFdk1,IDFdk1/Fm05,D7
BECv12,IDFdk1,IDFdk1/Fm05,D6
BECv12,IDFdk1,IDFdk1/Fm05,C7
BECv12,IDFdk1,IDFdk1/Fm05,C6
BECv10,IDFdk1,IDFdk1/Gg1,C1
BECv10,IDFdk1,IDFdk1/Gg1,B1
BECv10,IDFdk1,IDFdk1/Gg2,E4
BECv10,IDFdk1,IDFdk1/Gg2,E3
BECv10,IDFdk1,IDFdk1/Gg2,D4
BECv10,IDFdk1,IDFdk1/Gg2,D3
BECv10,IDFdk1,IDFdk1/Gg2,C4
BECv10,IDFdk1,IDFdk1/Gg2,C3
BECv10,IDFdk1,IDFdk1/Gg2,C2
BECv10,IDFdk1,IDFdk1/Gg2,B3
BECv10,IDFdk1,IDFdk1/Gg2,B2
Add_2021,IDFdk1,IDFdk1/Ro,A0
Add_2021,IDFdk1,IDFdk1/Ro,B0
BECv12,IDFdk2,IDFdk2/101,D4
BECv12,IDFdk2,IDFdk2/101,D3
BECv12,IDFdk2,IDFdk2/101,C4
BECv12,IDFdk2,IDFdk2/101,C3
BECv12,IDFdk2,IDFdk2/101,B4
BECv12,IDFdk2,IDFdk2/101,B3
BECv12,IDFdk2,IDFdk2/102,C1
BECv12,IDFdk2,IDFdk2/102,B1
BECv12,IDFdk2,IDFdk2/102,A1
BECv12,IDFdk2,IDFdk2/103,D2
BECv12,IDFdk2,IDFdk2/103,D1
BECv12,IDFdk2,IDFdk2/103,C2
BECv12,IDFdk2,IDFdk2/103,C1
BECv12,IDFdk2,IDFdk2/103,B2
BECv12,IDFdk2,IDFdk2/104,D3
BECv12,IDFdk2,IDFdk2/104,D2
BECv12,IDFdk2,IDFdk2/104,C3
BECv12,IDFdk2,IDFdk2/104,C2
BECv12,IDFdk2,IDFdk2/104,B3
BECv12,IDFdk2,IDFdk2/104,B2
BECv12,IDFdk2,IDFdk2/105,D4
BECv12,IDFdk2,IDFdk2/105,D3
BECv12,IDFdk2,IDFdk2/105,C4
BECv12,IDFdk2,IDFdk2/105,C3
BECv12,IDFdk2,IDFdk2/105,B4
BECv12,IDFdk2,IDFdk2/105,B3
BECv12,IDFdk2,IDFdk2/110,D5
BECv12,IDFdk2,IDFdk2/110,C5
BECv12,IDFdk2,IDFdk2/111,E7
BECv12,IDFdk2,IDFdk2/111,D7
BECv12,IDFdk2,IDFdk2/111,C7
BECv12,IDFdk2,IDFdk2/111,C6
BECv12,IDFdk2,IDFdk2/Fm02,E6
BECv12,IDFdk2,IDFdk2/Fm02,E5
BECv12,IDFdk2,IDFdk2/Fm02,D6
BECv10,IDFdk2,IDFdk2/Gg,D1
BECv10,IDFdk2,IDFdk2/Gg,C1
BECv10,IDFdk2,IDFdk2/Gg,B1
BECv12,IDFdk2,IDFdk2/Rt07,B0
BECv12,IDFdk2,IDFdk2/Rt07,A0
BECv12,IDFdk2,IDFdk2/Rt08,B0
BECv12,IDFdk2,IDFdk2/Rt08,A0
BECv10,IDFdk3,IDFdk3/01,D4
BECv10,IDFdk3,IDFdk3/01,C4
BECv10,IDFdk3,IDFdk3/01,B4
BECv10,IDFdk3,IDFdk3/02,B1
BECv10,IDFdk3,IDFdk3/02,A1
BECv10,IDFdk3,IDFdk3/03,D1
BECv10,IDFdk3,IDFdk3/03,C1
BECv10,IDFdk3,IDFdk3/04,D2
BECv10,IDFdk3,IDFdk3/04,C2
BECv10,IDFdk3,IDFdk3/05,C3
BECv10,IDFdk3,IDFdk3/05,C2
BECv10,IDFdk3,IDFdk3/05,B3
BECv10,IDFdk3,IDFdk3/05,B2
BECv10,IDFdk3,IDFdk3/05,A3
BECv10,IDFdk3,IDFdk3/05,A2
BECv10,IDFdk3,IDFdk3/06,D3
BECv10,IDFdk3,IDFdk3/06,C3
BECv10,IDFdk3,IDFdk3/07,D5
BECv10,IDFdk3,IDFdk3/07,C5
BECv10,IDFdk3,IDFdk3/08,E5
BECv10,IDFdk3,IDFdk3/08,D5
BECv10,IDFdk3,IDFdk3/09,E7
BECv10,IDFdk3,IDFdk3/09,E6
BECv10,IDFdk3,IDFdk3/09,D7
BECv10,IDFdk3,IDFdk3/09,D6
BECv10,IDFdk3,IDFdk3/09,C7
BECv10,IDFdk3,IDFdk3/09,C6
BECv10,IDFdk3,IDFdk3/09,B7
BECv10,IDFdk3,IDFdk3/09,B6
Add_2021,IDFdk3,IDFdk3/Ro,A0
Add_2021,IDFdk3,IDFdk3/Ro,B0
BECv10,IDFdk4,IDFdk4/01,D4
BECv10,IDFdk4,IDFdk4/01,D3
BECv10,IDFdk4,IDFdk4/01,C4
BECv10,IDFdk4,IDFdk4/01,B4
BECv10,IDFdk4,IDFdk4/02,D1
BECv10,IDFdk4,IDFdk4/02,C1
BECv10,IDFdk4,IDFdk4/02,B1
BECv10,IDFdk4,IDFdk4/02,A1
BECv10,IDFdk4,IDFdk4/03,B2
BECv10,IDFdk4,IDFdk4/03,B1
BECv10,IDFdk4,IDFdk4/03,A2
BECv10,IDFdk4,IDFdk4/03,A1
BECv10,IDFdk4,IDFdk4/04,D2
BECv10,IDFdk4,IDFdk4/04,D1
BECv10,IDFdk4,IDFdk4/04,C2
BECv10,IDFdk4,IDFdk4/04,C1
BECv10,IDFdk4,IDFdk4/05,D3
BECv10,IDFdk4,IDFdk4/05,D2
BECv10,IDFdk4,IDFdk4/05,C3
BECv10,IDFdk4,IDFdk4/05,C2
BECv10,IDFdk4,IDFdk4/06,B3
BECv10,IDFdk4,IDFdk4/06,A3
BECv10,IDFdk4,IDFdk4/07,C3
BECv10,IDFdk4,IDFdk4/07,B3
BECv10,IDFdk4,IDFdk4/08,C5
BECv10,IDFdk4,IDFdk4/08,B5
BECv10,IDFdk4,IDFdk4/09,E5
BECv10,IDFdk4,IDFdk4/09,D5
BECv10,IDFdk4,IDFdk4/09,C5
BECv10,IDFdk4,IDFdk4/10,E7
BECv10,IDFdk4,IDFdk4/10,E6
BECv10,IDFdk4,IDFdk4/10,D7
BECv10,IDFdk4,IDFdk4/10,D6
BECv10,IDFdk4,IDFdk4/10,C7
BECv10,IDFdk4,IDFdk4/10,C6
BECv10,IDFdk4,IDFdk4/10,B7
BECv10,IDFdk4,IDFdk4/10,B6
Add_2021,IDFdk4,IDFdk4/Ro,A0
Add_2021,IDFdk4,IDFdk4/Ro,B0
BECv11,IDFdk5,IDFdk5/101,C4
BECv11,IDFdk5,IDFdk5/101,D3
BECv11,IDFdk5,IDFdk5/101,D4
BECv11,IDFdk5,IDFdk5/101,B4
BECv11,IDFdk5,IDFdk5/102,A1
BECv11,IDFdk5,IDFdk5/102,B1
BECv11,IDFdk5,IDFdk5/102,C1
BECv11,IDFdk5,IDFdk5/103,B2
BECv11,IDFdk5,IDFdk5/103,C2
BECv11,IDFdk5,IDFdk5/103,D2
BECv11,IDFdk5,IDFdk5/104,B3
BECv11,IDFdk5,IDFdk5/104,C3
BECv11,IDFdk5,IDFdk5/104,D3
BECv11,IDFdk5,IDFdk5/110,C5
BECv11,IDFdk5,IDFdk5/110,C6
BECv11,IDFdk5,IDFdk5/110,D5
BECv11,IDFdk5,IDFdk5/110,D6
BECv11,IDFdk5,IDFdk5/111,C6
BECv11,IDFdk5,IDFdk5/111,C7
BECv11,IDFdk5,IDFdk5/111,D6
BECv11,IDFdk5,IDFdk5/111,D7
BECv11,IDFdk5,IDFdk5/111,E7
BECv12,IDFdk5,IDFdk5/Fm01,E6
BECv12,IDFdk5,IDFdk5/Fm01,E5
BECv12,IDFdk5,IDFdk5/Fm02,E6
BECv12,IDFdk5,IDFdk5/Fm02,E5
BECv12,IDFdk5,IDFdk5/Fm07,E6
BECv12,IDFdk5,IDFdk5/Fm07,E5
BECv11,IDFdk5,IDFdk5/Ro,A0
BECv11,IDFdk5,IDFdk5/Ro,B0
BECv11,IDFdk5,IDFdk5/Ro,C0
USA_2020,IDFdkx_MT,IDFdkx_MT/101,D4
USA_2020,IDFdkx_MT,IDFdkx_MT/101,D3
USA_2020,IDFdkx_MT,IDFdkx_MT/101,C4
USA_2020,IDFdkx_MT,IDFdkx_MT/101,C3
USA_2020,IDFdkx_MT,IDFdkx_MT/101,B4
USA_2020,IDFdkx_MT,IDFdkx_MT/101,B3
USA_2020,IDFdkx_MT,IDFdkx_MT/102,D1
USA_2020,IDFdkx_MT,IDFdkx_MT/102,C1
USA_2020,IDFdkx_MT,IDFdkx_MT/102,B1
USA_2020,IDFdkx_MT,IDFdkx_MT/102,A1
USA_2020,IDFdkx_MT,IDFdkx_MT/103,D2
USA_2020,IDFdkx_MT,IDFdkx_MT/103,C2
USA_2020,IDFdkx_MT,IDFdkx_MT/103,B2
USA_2020,IDFdkx_MT,IDFdkx_MT/103,A2
USA_2020,IDFdkx_MT,IDFdkx_MT/110,C5
USA_2020,IDFdkx_MT,IDFdkx_MT/110,B5
USA_2020,IDFdkx_MT,IDFdkx_MT/111,C6
USA_2020,IDFdkx_MT,IDFdkx_MT/111,B6
USA_2020,IDFdkx_MT,IDFdkx_MT/112,E5
USA_2020,IDFdkx_MT,IDFdkx_MT/112,D5
USA_2020,IDFdkx_MT,IDFdkx_MT/113,E6
USA_2020,IDFdkx_MT,IDFdkx_MT/113,D6
Add_2021,IDFdkx_MT,IDFdkx_MT/Ro,A0
Add_2021,IDFdkx_MT,IDFdkx_MT/Ro,B0
USA_2019,IDFdm_MT,IDFdm_MT/101,D4
USA_2019,IDFdm_MT,IDFdm_MT/101,D3
USA_2019,IDFdm_MT,IDFdm_MT/101,C4
USA_2019,IDFdm_MT,IDFdm_MT/101,C3
USA_2019,IDFdm_MT,IDFdm_MT/101,B4
USA_2019,IDFdm_MT,IDFdm_MT/101,B3
USA_2019,IDFdm_MT,IDFdm_MT/102,D1
USA_2019,IDFdm_MT,IDFdm_MT/102,C1
USA_2019,IDFdm_MT,IDFdm_MT/102,B1
USA_2019,IDFdm_MT,IDFdm_MT/102,A1
USA_2019,IDFdm_MT,IDFdm_MT/103,D2
USA_2019,IDFdm_MT,IDFdm_MT/103,C2
USA_2019,IDFdm_MT,IDFdm_MT/103,B2
USA_2019,IDFdm_MT,IDFdm_MT/103,A2
USA_2019,IDFdm_MT,IDFdm_MT/110,C5
USA_2019,IDFdm_MT,IDFdm_MT/110,B5
USA_2019,IDFdm_MT,IDFdm_MT/111,C6
USA_2019,IDFdm_MT,IDFdm_MT/111,B6
USA_2019,IDFdm_MT,IDFdm_MT/112,E5
USA_2019,IDFdm_MT,IDFdm_MT/112,D5
USA_2019,IDFdm_MT,IDFdm_MT/113,E6
USA_2019,IDFdm_MT,IDFdm_MT/113,D6
Add_2021,IDFdm_MT,IDFdm_MT/Ro,A0
Add_2021,IDFdm_MT,IDFdm_MT/Ro,B0
USA_2019,IDFdm_WA,IDFdm_WA/101,D4
USA_2019,IDFdm_WA,IDFdm_WA/101,D3
USA_2019,IDFdm_WA,IDFdm_WA/101,C4
USA_2019,IDFdm_WA,IDFdm_WA/101,C3
USA_2019,IDFdm_WA,IDFdm_WA/101,B4
USA_2019,IDFdm_WA,IDFdm_WA/101,B3
USA_2019,IDFdm_WA,IDFdm_WA/101,A4
USA_2019,IDFdm_WA,IDFdm_WA/101,A3
USA_2019,IDFdm_WA,IDFdm_WA/102,D1
USA_2019,IDFdm_WA,IDFdm_WA/102,C1
USA_2019,IDFdm_WA,IDFdm_WA/102,B1
USA_2019,IDFdm_WA,IDFdm_WA/102,A1
USA_2019,IDFdm_WA,IDFdm_WA/103,D2
USA_2019,IDFdm_WA,IDFdm_WA/103,C2
USA_2019,IDFdm_WA,IDFdm_WA/103,B2
USA_2019,IDFdm_WA,IDFdm_WA/103,A2
USA_2019,IDFdm_WA,IDFdm_WA/110,C5
USA_2019,IDFdm_WA,IDFdm_WA/110,B5
USA_2019,IDFdm_WA,IDFdm_WA/111,C6
USA_2019,IDFdm_WA,IDFdm_WA/111,B6
USA_2019,IDFdm_WA,IDFdm_WA/112,E5
USA_2019,IDFdm_WA,IDFdm_WA/112,D5
USA_2019,IDFdm_WA,IDFdm_WA/113,E6
USA_2019,IDFdm_WA,IDFdm_WA/113,D6
Add_2021,IDFdm_WA,IDFdm_WA/Ro,A0
Add_2021,IDFdm_WA,IDFdm_WA/Ro,B0
BECv12,IDFdm1,IDFdm1/101,D4
BECv12,IDFdm1,IDFdm1/101,D3
BECv12,IDFdm1,IDFdm1/101,C4
BECv12,IDFdm1,IDFdm1/101,B4
BECv12,IDFdm1,IDFdm1/102,B1
BECv12,IDFdm1,IDFdm1/102,A1
BECv12,IDFdm1,IDFdm1/103,D2
BECv12,IDFdm1,IDFdm1/103,C2
BECv12,IDFdm1,IDFdm1/103,B2
BECv12,IDFdm1,IDFdm1/104,D3
BECv12,IDFdm1,IDFdm1/104,D2
BECv12,IDFdm1,IDFdm1/104,C3
BECv12,IDFdm1,IDFdm1/104,B3
BECv12,IDFdm1,IDFdm1/110,D5
BECv12,IDFdm1,IDFdm1/110,C5
BECv12,IDFdm1,IDFdm1/110.1,D5
BECv12,IDFdm1,IDFdm1/110.1,C5
BECv12,IDFdm1,IDFdm1/110.2,D5
BECv12,IDFdm1,IDFdm1/110.2,C5
BECv12,IDFdm1,IDFdm1/111,E6
BECv12,IDFdm1,IDFdm1/111,D6
BECv12,IDFdm1,IDFdm1/111,D5
BECv12,IDFdm1,IDFdm1/111,C6
BECv12,IDFdm1,IDFdm1/111,C5
BECv12,IDFdm1,IDFdm1/112,E7
BECv12,IDFdm1,IDFdm1/112,E6
BECv12,IDFdm1,IDFdm1/112,D7
BECv12,IDFdm1,IDFdm1/112,D6
BECv12,IDFdm1,IDFdm1/112,C7
BECv12,IDFdm1,IDFdm1/112,C6
BECv12,IDFdm1,IDFdm1/Fm01,E5
BECv12,IDFdm1,IDFdm1/Fm01,E6
BECv12,IDFdm1,IDFdm1/Fm05,E5
BECv12,IDFdm1,IDFdm1/Fm05,E6
Add_2021,IDFdm1,IDFdm1/Ro,A0
Add_2021,IDFdm1,IDFdm1/Ro,B0
BECv11,IDFdm2,IDFdm2/101,C4
BECv11,IDFdm2,IDFdm2/101,D3
BECv11,IDFdm2,IDFdm2/101,D4
BECv11,IDFdm2,IDFdm2/101,B4
BECv11,IDFdm2,IDFdm2/102,B1
BECv11,IDFdm2,IDFdm2/102,C1
BECv11,IDFdm2,IDFdm2/103,B2
BECv11,IDFdm2,IDFdm2/103,C2
BECv11,IDFdm2,IDFdm2/103,D2
BECv11,IDFdm2,IDFdm2/104,B3
BECv11,IDFdm2,IDFdm2/104,C3
BECv11,IDFdm2,IDFdm2/104,D2
BECv11,IDFdm2,IDFdm2/104,D3
BECv11,IDFdm2,IDFdm2/110,C5
BECv11,IDFdm2,IDFdm2/110,D4
BECv11,IDFdm2,IDFdm2/110,D5
BECv11,IDFdm2,IDFdm2/110,E5
BECv11,IDFdm2,IDFdm2/111,C5
BECv11,IDFdm2,IDFdm2/111,C6
BECv11,IDFdm2,IDFdm2/111,D5
BECv11,IDFdm2,IDFdm2/111,D6
BECv11,IDFdm2,IDFdm2/111,E5
BECv11,IDFdm2,IDFdm2/111,E6
BECv11,IDFdm2,IDFdm2/112,C6
BECv11,IDFdm2,IDFdm2/112,C7
BECv11,IDFdm2,IDFdm2/112,D6
BECv11,IDFdm2,IDFdm2/112,D7
BECv11,IDFdm2,IDFdm2/112,E6
BECv11,IDFdm2,IDFdm2/112,E7
BECv11,IDFdm2,IDFdm2/112a,C6
BECv11,IDFdm2,IDFdm2/112a,D6
BECv11,IDFdm2,IDFdm2/112a,E6
BECv11,IDFdm2,IDFdm2/112a,E7
BECv11,IDFdm2,IDFdm2/112b,C7
BECv11,IDFdm2,IDFdm2/112b,D7
BECv11,IDFdm2,IDFdm2/Ro,A0
BECv11,IDFdm2,IDFdm2/Ro,B0
BECv11,IDFdm2,IDFdm2/Ro,C0
BECv10,IDFdw,IDFdw/A1,D1
BECv10,IDFdw,IDFdw/A1,C1
BECv10,IDFdw,IDFdw/A1,B1
BECv10,IDFdw,IDFdw/A1,A1
BECv10,IDFdw,IDFdw/B2,D2
BECv10,IDFdw,IDFdw/B2,C2
BECv10,IDFdw,IDFdw/B2,B2
BECv10,IDFdw,IDFdw/B2,A2
BECv10,IDFdw,IDFdw/B5,C5
BECv10,IDFdw,IDFdw/B5,B5
BECv10,IDFdw,IDFdw/B6,C6
BECv10,IDFdw,IDFdw/B6,B6
BECv10,IDFdw,IDFdw/C4,D4
BECv10,IDFdw,IDFdw/C4,D3
BECv10,IDFdw,IDFdw/C4,D2
BECv10,IDFdw,IDFdw/C4,C4
BECv10,IDFdw,IDFdw/C4,C3
BECv10,IDFdw,IDFdw/C4,B4
BECv10,IDFdw,IDFdw/C4,B3
BECv10,IDFdw,IDFdw/C4,A3
BECv10,IDFdw,IDFdw/D5,E5
BECv10,IDFdw,IDFdw/D5,D5
BECv10,IDFdw,IDFdw/D6,E6
BECv10,IDFdw,IDFdw/D6,D6
Add_2021,IDFdw,IDFdw/Ro,A0
Add_2021,IDFdw,IDFdw/Ro,B0
BECv10,IDFdw,IDFdw/wet,E7
BECv10,IDFdw,IDFdw/wet,D7
BECv10,IDFdw,IDFdw/wet,C7
BECv10,IDFdw,IDFdw/wet,B7
USA_2019,IDFdx_MT,IDFdx_MT/101,D4
USA_2019,IDFdx_MT,IDFdx_MT/101,D3
USA_2019,IDFdx_MT,IDFdx_MT/101,C4
USA_2019,IDFdx_MT,IDFdx_MT/101,C3
USA_2019,IDFdx_MT,IDFdx_MT/101,B4
USA_2019,IDFdx_MT,IDFdx_MT/101,B3
USA_2019,IDFdx_MT,IDFdx_MT/102,D2
USA_2019,IDFdx_MT,IDFdx_MT/102,C2
USA_2019,IDFdx_MT,IDFdx_MT/102,B2
USA_2019,IDFdx_MT,IDFdx_MT/102,A2
